0	432
1	419
2	367
3	406
4	505
5	409
6	337
7	475
8	382
9	424
10	424
11	429
12	371
13	406
14	491
15	329
16	499
17	406
18	370
19	422
20	429
21	428
22	381
23	466
24	346
25	406
26	507
27	406
28	360
29	431
30	427
31	424
32	389
33	406
34	475
35	429
36	326
37	424
38	477
39	376
40	436
41	406
42	406
43	448
44	433
45	337
46	507
47	326
48	430
49	462
50	406
51	406
52	406
53	448
54	364
55	484
56	424
57	325
58	424
59	475
60	406
61	397
62	415
63	433
64	429
65	356
66	406
67	507
68	406
69	352
70	460
71	388
72	424
73	424
74	424
75	370
76	406
77	505
78	323
79	492
80	406
81	379
82	427
83	424
84	394
85	460
86	352
87	406
88	508
89	406
90	354
91	422
92	442
93	408
94	403
95	406
96	472
97	427
98	319
99	428
100	486
101	362
102	450
103	406
104	406
105	406
106	462
107	419
108	337
109	508
110	334
111	424
112	460
113	406
114	406
115	406
116	451
117	361
118	492
119	421
120	331
121	423
122	464
123	406
124	406
125	424
126	424
127	370
128	406
129	499
130	414
131	338
132	474
133	379
134	423
135	426
136	424
137	378
138	406
139	496
140	323
141	501
142	406
143	365
144	432
145	424
146	424
147	385
148	463
149	349
150	406
151	508
152	406
153	358
154	430
155	430
156	420
157	391
158	406
159	480
160	426
161	321
162	424
163	481
164	376
165	436
166	406
167	406
168	448
169	429
170	341
171	508
172	325
173	430
174	463
175	406
176	403
177	409
178	446
179	366
180	478
181	429
182	323
183	424
184	477
185	406
186	397
187	415
188	436
189	430
190	352
191	406
192	508
193	406
194	350
195	462
196	388
197	424
198	427
199	424
200	367
201	406
202	504
203	325
204	490
205	406
206	382
207	424
208	424
209	394
210	459
211	353
212	406
213	507
214	406
215	355
216	422
217	441
218	413
219	400
220	406
221	471
222	424
223	323
224	424
225	489
226	362
227	450
228	406
229	406
230	406
231	466
232	424
233	328
234	507
235	340
236	419
237	459
238	406
239	406
240	406
241	451
242	361
243	493
244	421
245	328
246	430
247	460
248	406
249	406
250	424
251	429
252	365
253	406
254	501
255	412
256	343
257	469
258	378
259	425
260	424
261	424
262	379
263	406
264	496
265	323
266	501
267	406
268	370
269	424
270	428
271	423
272	385
273	469
274	343
275	406
276	508
277	406
278	364
279	424
280	430
281	417
282	394
283	406
284	484
285	424
286	319
287	430
288	475
289	374
290	438
291	406
292	406
293	453
294	419
295	346
296	508
297	325
298	424
299	469
300	406
301	403
302	409
303	442
304	370
305	486
306	424
307	324
308	422
309	475
310	406
311	397
312	415
313	442
314	418
315	358
316	406
317	508
318	406
319	346
320	466
321	391
322	421
323	427
324	429
325	362
326	406
327	503
328	326
329	490
330	406
331	382
332	422
333	431
334	389
335	458
336	354
337	406
338	507
339	406
340	350
341	432
342	436
343	413
344	400
345	406
346	466
347	429
348	323
349	427
350	486
351	367
352	445
353	406
354	406
355	406
356	460
357	430
358	328
359	507
360	335
361	429
362	454
363	406
364	406
365	406
366	457
367	355
368	493
369	421
370	325
371	427
372	466
373	406
374	406
375	424
376	431
377	363
378	406
379	505
380	409
381	339
382	473
383	376
384	430
385	424
386	424
387	376
388	406
389	495
390	325
391	499
392	406
393	373
394	424
395	424
396	427
397	382
398	471
399	341
400	406
401	507
402	406
403	367
404	420
405	431
406	422
407	391
408	406
409	480
410	424
411	326
412	425
413	476
414	371
415	441
416	406
417	406
418	452
419	426
420	340
421	507
422	328
423	422
424	468
425	406
426	406
427	406
428	442
429	370
430	484
431	422
432	324
433	433
434	469
435	406
436	396
437	416
438	434
439	423
440	361
441	406
442	507
443	406
444	347
445	465
446	388
447	424
448	428
449	422
450	368
451	406
452	505
453	325
454	490
455	406
456	377
457	429
458	424
459	394
460	454
461	358
462	406
463	508
464	406
465	349
466	430
467	439
468	408
469	403
470	406
471	465
472	425
473	328
474	424
475	490
