0	108804
1	108791
2	93895
3	103830
4	128725
5	104893
6	86793
7	120867
8	96734
9	108800
10	108900
11	108801
12	95915
13	103830
14	126639
15	82897
16	127911
17	103830
18	94706
19	108794
20	108801
21	108800
22	98049
23	119550
24	88110
25	103830
26	129787
27	103830
28	92572
29	108907
30	110011
31	107588
32	100073
33	103830
34	122535
35	108849
36	82750
37	108848
38	122125
39	95520
40	112140
41	103830
42	103830
43	115492
44	108805
45	87193
46	129787
47	83498
48	108854
49	119138
50	103830
51	103430
52	104230
53	113368
54	94292
55	123400
56	108796
57	82797
58	108848
59	121267
60	103830
61	101297
62	106363
63	111277
64	108853
65	91360
66	103830
67	129787
68	103830
69	89332
70	118328
71	99264
72	108396
73	109252
74	108748
75	93490
76	103830
77	129185
78	82831
79	125432
80	103830
81	97139
82	108851
83	108796
84	100534
85	117112
86	90548
87	103830
88	129788
89	103830
90	90142
91	108794
92	112554
93	105092
94	102567
95	103830
96	120056
97	108799
98	82883
99	108804
100	124566
101	93074
102	114586
103	103830
104	103830
105	103830
106	117922
107	108891
108	84677
109	129788
110	85982
111	108796
112	116712
113	103830
114	103830
115	103830
116	115891
117	91769
118	125832
119	107785
120	83855
121	108899
122	118736
123	103830
124	103830
125	108796
126	108844
127	93850
128	103830
129	128771
130	104846
131	86794
132	120866
133	96779
134	108847
135	108750
136	108800
137	95974
138	103830
139	126700
140	82783
141	127965
142	103830
143	94701
144	108804
145	108844
146	108800
147	98001
148	119639
149	88021
150	103830
151	129788
152	103830
153	92618
154	108754
155	110118
156	107576
157	100083
158	103830
159	122488
160	108798
161	82937
162	108796
163	122089
164	95512
165	112148
166	103830
167	103830
168	115432
169	108853
170	87205
171	129788
172	83449
173	108802
174	119239
175	103830
176	103367
177	104293
178	113410
179	94250
180	123294
181	108853
182	82887
183	108796
184	121277
185	103830
186	101397
187	106263
188	111332
189	108806
190	91352
191	103830
192	129788
193	103830
194	89230
195	118430
196	99268
197	108392
198	109207
199	108896
200	93387
201	103830
202	129176
203	82845
204	125426
205	103830
206	97242
207	108796
208	108796
209	100486
210	117119
211	90541
212	103830
213	129787
214	103830
215	90095
216	108842
217	112553
218	105053
219	102608
220	103830
221	120003
222	108848
223	82847
224	108796
225	124613
226	92982
227	114678
228	103830
229	103830
230	103830
231	117982
232	108748
233	84760
234	129787
235	85988
236	108795
237	116707
238	103830
239	103830
240	103830
241	115843
242	91817
243	125833
244	107785
245	83960
246	108702
247	118828
248	103830
249	103830
250	108848
251	108749
252	93893
253	103830
254	128721
255	104896
256	86799
257	120861
258	96730
259	108797
260	108900
261	108800
262	95923
263	103830
264	126648
265	82935
266	127865
267	103830
268	94706
269	108796
270	108800
271	108795
272	98053
273	119593
274	88067
275	103830
276	129788
