0	106358
1	106269
2	106372
3	106313
4	106306
5	106317
6	106311
7	106317
8	106371
9	106262
10	106360
11	106312
12	106318
13	106308
14	106320
15	106368
16	106258
17	106316
18	106372
19	106312
20	106311
21	106309
22	106316
23	106364
24	106320
25	106317
26	106305
27	106320
28	106372
29	106306
30	106308
31	106323
32	106311
33	106314
34	106312
35	106359
36	106319
37	106318
38	106313
39	106318
40	106311
41	106320
42	106310
43	106362
44	106316
45	106321
46	106312
47	106316
48	106309
49	106306
50	106365
51	106323
52	106311
53	106318
54	106311
55	106318
56	106316
57	106354
58	106325
59	106307
60	106321
61	106310
62	106362
63	106269
64	106372
65	106312
66	106310
67	106368
68	106306
69	106306
70	106316
71	106317
72	106323
73	106310
74	106367
75	106317
76	106308
77	106312
78	106322
79	106365
80	106252
81	106371
82	106322
83	106310
84	106320
85	106312
86	106354
87	106268
88	106317
89	106314
90	106368
91	106303
92	106317
93	106318
94	106317
95	106312
96	106315
97	106358
98	106317
99	106322
100	106309
101	106373
102	106306
103	106310
104	106320
105	106308
106	106318
107	106370
108	106268
109	106306
110	106362
111	106316
112	106314
113	106363
114	106318
115	106265
116	106362
117	106315
118	106311
119	106317
120	106318
121	106316
122	106310
123	106360
124	106319
125	106320
126	106364
127	106306
128	106319
129	106317
130	106311
131	106318
132	106311
133	106362
134	106260
135	106320
136	106316
137	106358
138	106325
139	106355
140	106263
141	106321
142	106362
143	106311
144	106310
145	106321
146	106321
147	106310
148	106369
149	106306
150	106312
151	106320
152	106362
153	106308
154	106323
155	106317
156	106308
157	106313
158	106318
159	106368
160	106317
161	106310
162	106264
163	106364
164	106314
165	106312
166	106311
167	106363
168	106325
169	106305
170	106315
171	106317
172	106310
173	106319
174	106370
175	106313
176	106312
177	106316
178	106307
179	106319
180	106310
181	106316
182	106368
183	106312
184	106318
185	106356
186	106268
187	106369
188	106308
189	106313
190	106311
191	106320
192	106316
193	106367
194	106320
195	106312
196	106316
197	106304
198	106319
199	106362
200	106314
201	106315
202	106320
203	106307
204	106315
205	106320
206	106362
207	106308
208	106319
209	106309
210	106320
211	106316
212	106314
213	106311
214	106315
215	106362
216	106322
217	106313
218	106313
219	106310
220	106316
221	106367
222	106318
223	106313
224	106354
225	106269
226	106357
227	106320
228	106323
229	106310
230	106320
231	106363
232	106308
233	106257
234	106374
235	106315
236	106313
237	106314
238	106314
239	106363
240	106314
241	106321
242	106312
243	106366
244	106261
245	106312
246	106310
247	106368
248	106266
249	106364
250	106316
251	106312
252	106362
253	106317
254	106314
255	106320
256	106312
257	106313
258	106312
259	106312
260	106319
261	106369
262	106308
263	106318
264	106310
265	106359
266	106269
267	106324
268	106363
269	106306
270	106321
271	106305
272	106307
273	106373
274	106258
275	106377
276	106316
277	106312
278	106362
279	106314
280	106317
281	106315
282	106319
283	106300
284	106322
285	106365
286	106313
287	106317
288	106306
289	106312
290	106320
291	106311
292	106319
293	106369
294	106310
295	106312
296	106319
297	106312
298	106311
299	106316
300	106367
301	106310
302	106376
303	106257
304	106321
305	106308
306	106358
307	106316
308	106310
309	106315
310	106319
311	106320
312	106361
313	106260
314	106371
315	106312
316	106316
317	106359
318	106315
319	106317
320	106309
321	106318
322	106317
323	106318
324	106366
325	106307
326	106310
327	106318
328	106310
329	106369
330	106267
331	106362
332	106310
333	106321
334	106311
335	106314
336	106368
337	106263
338	106319
339	106314
340	106360
341	106314
342	106314
343	106318
344	106314
345	106302
346	106324
347	106368
348	106302
349	106318
350	106321
351	106363
352	106316
353	106311
354	106306
355	106321
356	106320
357	106364
358	106258
359	106317
360	106373
361	106306
362	106369
363	106310
364	106257
365	106319
366	106368
367	106317
368	106311
369	106317
370	106308
371	106362
372	106273
373	106363
374	106312
375	106310
376	106368
377	106316
378	106316
379	106310
380	106315
381	106315
382	106312
383	106366
384	106265
385	106311
386	106313
387	106371
388	106310
389	106370
390	106314
391	106260
392	106362
393	106311
394	106320
395	106311
396	106320
397	106321
398	106357
399	106316
400	106308
401	106312
402	106372
403	106264
404	106366
405	106310
406	106310
407	106313
408	106325
409	106362
410	106315
411	106311
412	106259
413	106375
414	106317
415	106311
416	106316
417	106306
418	106364
419	106268
420	106367
421	106306
422	106320
423	106319
424	106310
425	106363
426	106318
427	106305
428	106316
429	106312
430	106320
431	106325
432	106357
433	106318
434	106314
435	106359
436	106259
437	106372
438	106316
439	106307
440	106368
441	106260
442	106323
443	106362
444	106312
445	106318
446	106307
447	106319
448	106310
449	106362
450	106323
451	106317
452	106310
453	106316
454	106311
455	106313
456	106370
457	106316
458	106311
459	106316
460	106363
461	106260
462	106316
463	106309
464	106366
465	106321
466	106311
467	106318
468	106305
469	106324
470	106319
471	106358
472	106310
473	106323
474	106361
475	106258
476	106366
477	106310
478	106321
479	106320
480	106312
481	106359
482	106263
483	106320
484	106363
485	106305
486	106326
487	106306
488	106371
489	106320
490	106309
491	106310
492	106313
493	106315
494	106309
495	106323
496	106316
497	106359
498	106310
499	106321
500	106310
501	106322
502	106315
503	106311
504	106312
505	106361
506	106315
507	106313
508	106319
509	106371
510	106309
511	106316
512	106313
513	106307
514	106316
515	106319
516	106362
517	106317
518	106265
519	106367
520	106311
521	106361
522	106317
523	106311
524	106316
525	106316
526	106311
527	106319
528	106316
529	106308
530	106312
531	106369
532	106311
533	106318
534	106310
535	106317
536	106365
537	106316
