0	26557244
1	26362524
2	27027184
3	26983596
4	26790544
5	27430812
6	27134372
7	27147488
8	26760940
9	27020504
10	27075148
11	27180084
12	26968276
13	27150724
14	26862508
15	27064300
16	26856700
17	27053588
18	27169832
19	27633120
20	27156036
21	26626548
22	27156884
23	27269540
24	27356632
25	27160976
26	27231544
27	27094876
28	27173052
29	26558936
30	27190892
31	26468492
32	26762700
33	27173588
34	26676108
35	26946980
36	26511356
37	26920852
38	26746324
39	26776424
40	27170596
41	27044044
42	26875508
43	27468400
44	26665344
45	27310692
46	26791828
47	27054776
48	26817596
49	27413288
50	26817080
51	26923540
52	26824800
53	26762864
54	27031500
55	26981892
56	26908716
57	26834436
58	26872804
59	26894968
60	26541084
61	26461020
62	27287404
63	26461676
64	26619248
65	26986932
66	26943520
67	27097432
68	26813492
69	27061944
70	27053324
71	26739884
72	26895336
73	27261772
74	26908716
75	27382852
76	27096012
77	26751652
78	27633656
79	27279728
80	26684932
81	26435240
82	26756288
83	27042100
84	27523388
85	27375848
86	27121784
87	26769848
88	27032684
89	27091632
90	26921408
91	26788296
92	27229620
93	26763296
94	26776088
95	27284208
96	27137488
97	27125292
98	27104612
99	26589992
100	26889396
101	27190340
102	27039772
103	26803556
104	26774440
105	27118000
106	27188260
107	26640336
108	26780940
109	26729416
110	26740560
111	27129348
112	26940592
113	26993060
114	26954232
115	27107832
116	26718228
117	26680284
118	26136328
119	26694936
120	26894236
121	27625676
122	26741008
123	26893408
124	26878384
125	26758216
126	27041592
127	26956992
128	26707324
129	27147884
130	27034492
131	26806672
132	26809160
133	27100336
134	27121388
135	26900436
136	27390928
137	27212220
138	27085712
139	26620372
140	27662688
141	27287416
142	26839432
143	27184136
144	27037880
145	26984860
146	26963684
147	27279092
148	26936348
149	26652020
150	27120196
151	26659176
152	26712868
153	26844072
154	27141844
155	26845496
156	26820616
157	27271108
158	26789084
159	26352452
160	26989092
161	26775340
162	27501008
163	27243392
164	26957232
165	27426888
166	26606140
167	26909560
168	26707412
169	26999380
170	26586520
171	26582612
172	27551304
173	27054416
174	26710464
175	26933512
176	26628440
177	27780624
