0	26972904
1	26966504
2	26949712
3	26975832
4	26990028
5	26967668
6	26943388
7	26985888
8	26953520
9	26969700
10	26982632
11	26969704
12	26952436
13	26966232
14	26990444
15	26944552
16	26988944
17	26972628
18	26950800
19	26969704
20	26969704
21	26969704
22	26955288
23	26987316
24	26945160
25	26969436
26	26997852
27	26963040
28	26947944
29	26982632
30	26961740
31	26974464
32	26961208
33	26963040
34	26994528
35	26976168
36	26925156
37	26972968
38	26990788
39	26955084
40	26980588
41	26966236
42	26966240
43	26978676
44	26966504
45	26943936
46	26997856
47	26942168
48	26976168
49	26983576
50	26956644
51	26968888
52	26963588
53	26975820
54	26950260
55	27002076
56	26969704
57	26928420
58	26976168
59	26986436
60	26972628
61	26950048
62	26979228
63	26966644
64	26976168
65	26946308
66	26966240
67	26994656
68	26963040
69	26956384
70	26982484
71	26956924
72	26969156
73	26976716
74	26963236
75	26952364
76	26963044
77	27006628
78	26934892
79	26995200
80	26959844
81	26954064
82	26972968
83	26972904
84	26965012
85	26980860
86	26951616
87	26966240
88	26988260
89	26966240
90	26954272
91	26966504
92	26981128
93	26967944
94	26954940
95	26975832
96	26984800
97	26969704
98	26938152
99	26969704
100	26997248
101	26951824
102	26977452
103	26963040
104	26963040
105	26963040
106	26981944
107	26982632
108	26924540
109	27010648
110	26935904
111	26972904
112	26980312
113	26963036
114	26972636
115	26966236
116	26979228
117	26946852
118	26995752
119	26971536
120	26929856
121	26982632
122	26983028
123	26956644
124	26969436
125	26969704
126	26976168
127	26956036
128	26953444
129	27006092
130	26964400
131	26943392
132	26989080
133	26956792
134	26972968
135	26963240
136	26969700
137	26955696
138	26966240
139	27000100
140	26928428
141	27008196
142	26953448
143	26960392
144	26969704
145	26976168
146	26972904
147	26958412
148	26984260
149	26941820
150	26963040
151	27001052
152	26969440
153	26948012
154	26960040
155	26984260
156	26968076
157	26958004
158	26966240
159	26984864
160	26969704
161	26947816
162	26969704
163	26987516
164	26955092
165	26970988
166	26963040
167	26963040
168	26981808
169	26979368
170	26940732
171	27001052
172	26932508
173	26969704
174	26986908
175	26972632
176	26959236
177	26966844
178	26979092
179	26956584
180	26979556
181	26972968
182	26944552
183	26969704
184	26989624
185	26959844
186	26969368
187	26956712
188	26985896
189	26966500
190	26949516
191	26963040
192	27007444
193	26966240
194	26933864
195	26985820
196	26960112
197	26972364
198	26970244
199	26979432
200	26952232
201	26963040
202	26993840
203	26938088
204	26992008
205	26969436
206	26960592
207	26969704
208	26969704
209	26955356
210	26984048
211	26945228
212	26963040
213	27010644
214	26963040
215	26941416
216	26972968
217	26974736
218	26964668
219	26971000
220	26956648
221	26987928
222	26972968
223	26938084
224	26969704
225	26990924
226	26948484
227	26980792
228	26969432
229	26966240
230	26966240
231	26985208
232	26963236
233	26950264
234	26991460
235	26945500
236	26969700
237	26983516
238	26969436
239	26953444
240	26966236
241	26985552
242	26950120
243	26992552
244	26968344
245	26945972
246	26959976
247	26986372
248	26972628
249	26963040
250	26976168
251	26963240
252	26949712
253	26975828
254	26990032
255	26967664
256	26943392
257	26985888
258	26953520
259	26969704
260	26982628
261	26969704
262	26952432
263	26966240
264	26990436
265	26947820
266	26982476
267	26975832
268	26950800
269	26969704
270	26969704
271	26969704
272	26955284
273	26987388
274	26948288
275	26966236
276	26997856
277	26963040
278	26947944
279	26982632
280	26964936
281	26971208
282	26961268
283	26963040
284	26997792
285	26972904
286	26925224
287	26972904
288	26993980
289	26951892
290	26980584
291	26966240
292	26966236
293	26978680
294	26966440
295	26943996
296	26997860
297	26945428
298	26969640
299	26986840
300	26956644
301	26968892
302	26963580
303	26975828
304	26950252
305	27002080
306	26969704
307	26931688
308	26972904
309	26986428
310	26969436
311	26953244
312	26979232
313	26963376
314	26979432
315	26946312
316	26969436
317	26991456
318	26963040
319	26956384
320	26982488
321	26956920
322	26969160
323	26976708
324	26963240
325	26949168
326	26969436
327	27003436
328	26934884
329	26995212
330	26959840
331	26954060
332	26972904
333	26972968
334	26965016
335	26984052
336	26948424
337	26966236
338	26988260
339	26969436
340	26951072
341	26969708
342	26977936
343	26971132
344	26951748
345	26975828
346	26984800
347	26969704
348	26934884
349	26976168
350	26994052
351	26951820
352	26977456
353	26963040
354	26963040
355	26963040
356	26981940
357	26979432
358	26930944
359	27007448
360	26935840
361	26972968
362	26980312
363	26963040
364	26975828
365	26963040
366	26979224
367	26946856
368	26995816
369	26971476
370	26929848
371	26982632
372	26983032
373	26959840
374	26966240
375	26969704
376	26976168
377	26952840
378	26956648
379	27006084
380	26964400
381	26940192
382	26989084
383	26960048
384	26972904
385	26960040
386	26976168
387	26955632
388	26963040
389	27000104
390	26928424
391	27008200
392	26956644
393	26953992
394	26972904
395	26976168
396	26972968
397	26958352
398	26984252
399	26941828
400	26963040
401	26997852
402	26969436
403	26951276
404	26963176
405	26981064
406	26968068
407	26958008
408	26966240
409	26984864
410	26969704
411	26947812
412	26969704
413	26987524
414	26951884
415	26974192
416	26963040
417	26963040
418	26985004
419	26976168
420	26940740
421	27001052
422	26932504
423	26969704
424	26986912
425	26972632
426	26962492
427	26966784
428	26979088
429	26953384
430	26979560
431	26972904
432	26944612
433	26969704
434	26989632
435	26959840
436	26969304
437	26959976
438	26982696
439	26966440
440	26949572
441	26963040
442	27007452
443	26966236
444	26933928
445	26988952
446	26960120
