1	0
2	0
4	1
8	2
16	2
32	3
64	4
128	5
256	5
512	6
1024	7
2048	8
4096	9
8192	10
16384	10
32768	11
65536	12
131072	13
262144	14
524288	15
1048576	16
2097152	17
4194304	18
4194304	18
